,Unnamed: 0,START_DATE,END_DATE,START,STOP,MILES,date,time,day-night,DAY,CATEGORY_Business,CATEGORY_Personal,PURPOSE_Airport/Travel,PURPOSE_Between Offices,PURPOSE_Charity ($),PURPOSE_Commute,PURPOSE_Customer Visit,PURPOSE_Errand/Supplies,PURPOSE_Meal/Entertain,PURPOSE_Meeting,PURPOSE_Moving,PURPOSE_NOT,PURPOSE_Temporary Site,MONTH
338,343,2016-05-01 13:45:00,2016-05-01 13:53:00,Whitebridge,Westpark Place,2.1,2016-05-01,13.0,Afternoon,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,May
339,344,2016-05-01 14:26:00,2016-05-01 14:31:00,Westpark Place,Whitebridge,2.3,2016-05-01,14.0,Afternoon,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,May
340,345,2016-05-01 17:33:00,2016-05-01 17:45:00,Whitebridge,Tanglewood,6.2,2016-05-01,17.0,Evening,Sun,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May
341,346,2016-05-01 17:54:00,2016-05-01 18:10:00,Tanglewood,Parkway,7.5,2016-05-01,17.0,Evening,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,May
342,347,2016-05-01 22:38:00,2016-05-01 22:49:00,Parkway,Whitebridge,3.1,2016-05-01,22.0,Night,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,May
343,348,2016-05-02 14:14:00,2016-05-02 14:21:00,Whitebridge,Westpark Place,2.2,2016-05-02,14.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,May
344,349,2016-05-02 15:37:00,2016-05-02 15:48:00,Westpark Place,Whitebridge,3.9,2016-05-02,15.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,May
345,350,2016-05-03 22:20:00,2016-05-03 22:28:00,Morrisville,Cary,2.5,2016-05-03,22.0,Night,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,May
346,351,2016-05-04 15:16:00,2016-05-04 15:37:00,Cary,Morrisville,8.7,2016-05-04,15.0,Afternoon,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,May
347,352,2016-05-04 20:55:00,2016-05-04 21:14:00,Mcvan,Capitol One,14.5,2016-05-04,20.0,Night,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,May
348,353,2016-05-04 21:30:00,2016-05-04 21:36:00,Capitol One,University District,4.5,2016-05-04,21.0,Night,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,May
349,354,2016-05-04 22:19:00,2016-05-04 22:27:00,University District,Capitol One,5.0,2016-05-04,22.0,Night,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,May
350,355,2016-05-05 21:24:00,2016-05-05 21:36:00,Seattle,Redmond,14.2,2016-05-05,21.0,Night,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,May
351,356,2016-05-05 22:34:00,2016-05-05 22:40:00,Redmond,Bellevue,2.9,2016-05-05,22.0,Night,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,May
352,357,2016-05-05 23:55:00,2016-05-06 00:08:00,Bellevue,Seattle,12.9,2016-05-05,23.0,Night,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,May
353,358,2016-05-06 05:47:00,2016-05-06 06:02:00,Capitol One,Mcvan,14.4,2016-05-06,5.0,Morning,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,May
354,359,2016-05-06 16:45:00,2016-05-06 16:59:00,Chapel Hill,Morrisville,17.0,2016-05-06,16.0,Evening,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,May
355,360,2016-05-06 17:18:00,2016-05-06 17:44:00,Morrisville,Cary,7.9,2016-05-06,17.0,Evening,Fri,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,May
356,361,2016-05-09 06:08:00,2016-05-09 06:25:00,Cary,Morrisville,8.4,2016-05-09,6.0,Morning,Mon,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,May
357,362,2016-05-09 14:39:00,2016-05-09 15:06:00,San Francisco,Palo Alto,20.5,2016-05-09,14.0,Afternoon,Mon,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May
358,363,2016-05-09 17:58:00,2016-05-09 18:26:00,Palo Alto,Sunnyvale,9.8,2016-05-09,17.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,May
359,364,2016-05-09 19:35:00,2016-05-09 19:59:00,Sunnyvale,Newark,17.6,2016-05-09,19.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,May
360,365,2016-05-10 09:03:00,2016-05-10 09:20:00,Newark,Menlo Park,9.3,2016-05-10,9.0,Morning,Tues,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,May
361,366,2016-05-10 17:19:00,2016-05-10 17:31:00,Menlo Park,Newark,7.9,2016-05-10,17.0,Evening,Tues,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,May
362,367,2016-05-11 08:35:00,2016-05-11 09:12:00,Newark,San Francisco,25.6,2016-05-11,8.0,Morning,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,May
363,368,2016-05-11 21:47:00,2016-05-11 22:04:00,Morrisville,Cary,8.1,2016-05-11,21.0,Night,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,May
364,369,2016-05-14 18:35:00,2016-05-14 18:39:00,Cary,Morrisville,3.1,2016-05-14,18.0,Evening,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,May
365,370,2016-05-14 23:01:00,2016-05-14 23:05:00,Morrisville,Cary,3.1,2016-05-14,23.0,Night,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,May
366,371,2016-05-17 13:15:00,2016-05-17 13:23:00,Whitebridge,Preston,2.8,2016-05-17,13.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,May
367,372,2016-05-17 13:56:00,2016-05-17 14:08:00,Preston,Westpark Place,2.7,2016-05-17,13.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,May
368,373,2016-05-17 14:34:00,2016-05-17 14:40:00,Westpark Place,Whitebridge,1.9,2016-05-17,14.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,May
369,374,2016-05-18 09:11:00,2016-05-18 09:41:00,Cary,Morrisville,8.4,2016-05-18,9.0,Morning,Wed,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,May
370,375,2016-05-18 13:00:00,2016-05-18 13:02:00,Morrisville,Raleigh,7.6,2016-05-18,13.0,Afternoon,Wed,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,May
371,376,2016-05-19 14:37:00,2016-05-19 15:01:00,Old City,Parkway Museums,2.9,2016-05-19,14.0,Afternoon,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,May
372,377,2016-05-20 10:56:00,2016-05-20 11:07:00,Old City,Hog Island,11.2,2016-05-20,10.0,Morning,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,May
373,378,2016-05-20 15:43:00,2016-05-20 16:12:00,Morrisville,Cary,8.2,2016-05-20,15.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,May
374,379,2016-05-22 15:39:00,2016-05-22 15:46:00,Cary,Morrisville,3.0,2016-05-22,15.0,Afternoon,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,May
375,380,2016-05-22 18:46:00,2016-05-22 18:53:00,Morrisville,Cary,2.5,2016-05-22,18.0,Evening,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,May
376,381,2016-05-23 20:19:00,2016-05-23 20:27:00,Whitebridge,Savon Height,3.6,2016-05-23,20.0,Night,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,May
377,382,2016-05-23 21:09:00,2016-05-23 21:21:00,Savon Height,Whitebridge,3.6,2016-05-23,21.0,Night,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,May
378,383,2016-05-27 20:26:00,2016-05-27 20:30:00,Whitebridge,Kildaire Farms,4.5,2016-05-27,20.0,Night,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,May
379,384,2016-05-27 20:47:00,2016-05-27 20:53:00,Savon Height,Kilarney Woods,1.2,2016-05-27,20.0,Night,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,May
380,385,2016-05-27 22:11:00,2016-05-27 22:14:00,Kilarney Woods,Kildaire Farms,1.7,2016-05-27,22.0,Night,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,May
381,387,2016-05-28 12:52:00,2016-05-28 13:06:00,Cary,Morrisville,6.1,2016-05-28,12.0,Afternoon,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,May
382,388,2016-05-28 14:35:00,2016-05-28 15:04:00,Morrisville,Cary,11.3,2016-05-28,14.0,Afternoon,Sat,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,May
383,389,2016-05-31 13:54:00,2016-05-31 14:41:00,Cary,Raleigh,14.9,2016-05-31,13.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,May
384,390,2016-05-31 16:02:00,2016-05-31 16:39:00,Raleigh,Cary,14.0,2016-05-31,16.0,Evening,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,May
385,391,2016-05-31 17:50:00,2016-05-31 17:59:00,Westpark Place,Whitebridge,1.8,2016-05-31,17.0,Evening,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,May
386,392,2016-06-01 10:19:00,2016-06-01 10:47:00,Cary,Morrisville,6.7,2016-06-01,10.0,Morning,Wed,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,June
387,393,2016-06-01 13:10:00,2016-06-01 13:39:00,Morrisville,Cary,9.6,2016-06-01,13.0,Afternoon,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
388,394,2016-06-03 11:29:00,2016-06-03 11:49:00,Cary,Durham,10.4,2016-06-03,11.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
389,395,2016-06-03 13:08:00,2016-06-03 13:38:00,Durham,Cary,9.9,2016-06-03,13.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
390,396,2016-06-03 15:31:00,2016-06-03 15:54:00,Cary,Morrisville,6.0,2016-06-03,15.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June
391,397,2016-06-03 18:14:00,2016-06-03 18:29:00,Townes at Everett Crossing,Chessington,3.3,2016-06-03,18.0,Evening,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,June
392,398,2016-06-03 18:41:00,2016-06-03 18:53:00,Morrisville,Cary,3.1,2016-06-03,18.0,Evening,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,June
393,399,2016-06-03 19:36:00,2016-06-03 19:42:00,Huntington Woods,Weston,1.7,2016-06-03,19.0,Evening,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,June
394,400,2016-06-03 22:47:00,2016-06-03 23:06:00,Morrisville,Cary,4.0,2016-06-03,22.0,Night,Fri,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June
395,401,2016-06-05 14:03:00,2016-06-05 14:33:00,Whitebridge,Savon Height,7.8,2016-06-05,14.0,Afternoon,Sun,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,June
396,402,2016-06-05 15:06:00,2016-06-05 15:22:00,Cary,Morrisville,7.8,2016-06-05,15.0,Afternoon,Sun,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,June
397,403,2016-06-05 15:57:00,2016-06-05 16:08:00,Weston,Weston,3.8,2016-06-05,15.0,Afternoon,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June
398,404,2016-06-05 18:05:00,2016-06-05 18:14:00,Morrisville,Cary,2.5,2016-06-05,18.0,Evening,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June
399,405,2016-06-05 21:53:00,2016-06-05 22:05:00,Cary,Durham,9.9,2016-06-05,21.0,Night,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
400,406,2016-06-05 23:52:00,2016-06-06 00:08:00,Durham,Cary,9.9,2016-06-05,23.0,Night,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
401,407,2016-06-06 15:36:00,2016-06-06 15:45:00,Whitebridge,Hazelwood,3.0,2016-06-06,15.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,June
402,408,2016-06-06 16:16:00,2016-06-06 16:24:00,Hazelwood,Whitebridge,2.4,2016-06-06,16.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,June
403,409,2016-06-06 20:06:00,2016-06-06 20:20:00,Cary,Apex,5.7,2016-06-06,20.0,Night,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June
404,410,2016-06-06 21:08:00,2016-06-06 21:37:00,Apex,Cary,7.2,2016-06-06,21.0,Night,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June
405,411,2016-06-06 21:41:00,2016-06-06 22:00:00,Cary,Durham,10.4,2016-06-06,21.0,Night,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
406,412,2016-06-06 23:34:00,2016-06-06 23:48:00,Durham,Cary,9.9,2016-06-06,23.0,Night,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
407,413,2016-06-07 21:42:00,2016-06-07 22:00:00,Cary,Durham,10.4,2016-06-07,21.0,Night,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
408,414,2016-06-07 23:41:00,2016-06-08 00:04:00,Durham,Cary,9.9,2016-06-07,23.0,Night,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
409,415,2016-06-08 08:23:00,2016-06-08 08:53:00,Cary,Morrisville,8.7,2016-06-08,8.0,Morning,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June
410,416,2016-06-08 12:04:00,2016-06-08 13:01:00,Jamaica,New York,22.3,2016-06-08,12.0,Afternoon,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,June
411,417,2016-06-08 13:12:00,2016-06-08 13:29:00,Seaport,Gramercy-Flatiron,3.3,2016-06-08,13.0,Afternoon,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June
412,418,2016-06-08 14:31:00,2016-06-08 14:37:00,Medical Centre,Tudor City,0.7,2016-06-08,14.0,Afternoon,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,June
413,419,2016-06-08 16:55:00,2016-06-08 17:11:00,Rose Hill,Soho,2.5,2016-06-08,16.0,Evening,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June
414,420,2016-06-08 17:16:00,2016-06-08 17:18:00,Soho,Tribeca,0.5,2016-06-08,17.0,Evening,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,June
415,421,2016-06-08 17:59:00,2016-06-08 18:05:00,Tribeca,Financial District,0.9,2016-06-08,17.0,Evening,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,June
416,422,2016-06-08 20:11:00,2016-06-08 20:25:00,Financial District,Kips Bay,4.8,2016-06-08,20.0,Night,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,June
417,423,2016-06-10 15:19:00,2016-06-10 16:28:00,New York,Jamaica,16.3,2016-06-10,15.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
418,424,2016-06-10 21:47:00,2016-06-10 22:04:00,Cary,Durham,10.4,2016-06-10,21.0,Night,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
419,425,2016-06-10 23:53:00,2016-06-11 00:01:00,Durham,Cary,9.9,2016-06-10,23.0,Night,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
420,426,2016-06-11 17:08:00,2016-06-11 17:16:00,Cary,Morrisville,3.7,2016-06-11,17.0,Evening,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,June
421,427,2016-06-11 17:34:00,2016-06-11 17:39:00,Morrisville,Cary,4.6,2016-06-11,17.0,Evening,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June
422,428,2016-06-11 17:50:00,2016-06-11 17:56:00,Westpark Place,Whitebridge,1.7,2016-06-11,17.0,Evening,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
423,429,2016-06-11 21:45:00,2016-06-11 22:04:00,Cary,Durham,10.4,2016-06-11,21.0,Night,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
424,430,2016-06-11 23:39:00,2016-06-12 00:05:00,Durham,Cary,9.9,2016-06-11,23.0,Night,Sat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
425,431,2016-06-12 19:53:00,2016-06-12 19:56:00,Cary,Morrisville,2.5,2016-06-12,19.0,Evening,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June
426,432,2016-06-12 20:05:00,2016-06-12 20:16:00,Morrisville,Cary,4.3,2016-06-12,20.0,Night,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,June
427,433,2016-06-12 21:58:00,2016-06-12 22:19:00,Parkway,Whitebridge,2.8,2016-06-12,21.0,Night,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,June
428,434,2016-06-13 05:23:00,2016-06-13 05:42:00,Cary,Morrisville,8.4,2016-06-13,5.0,Morning,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June
429,435,2016-06-13 14:17:00,2016-06-13 14:46:00,Oakland,Emeryville,13.2,2016-06-13,14.0,Afternoon,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
430,436,2016-06-13 18:08:00,2016-06-13 18:47:00,Emeryville,Berkeley,3.9,2016-06-13,18.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June
431,437,2016-06-13 18:54:00,2016-06-13 19:23:00,Berkeley,Oakland,5.1,2016-06-13,18.0,Evening,Mon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June
432,438,2016-06-13 20:00:00,2016-06-13 20:05:00,Oakland,Unknown Location,5.2,2016-06-13,20.0,Night,Mon,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,June
433,439,2016-06-14 12:03:00,2016-06-14 12:21:00,Emeryville,San Francisco,9.8,2016-06-14,12.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
434,440,2016-06-14 16:09:00,2016-06-14 16:39:00,San Francisco,Emeryville,11.6,2016-06-14,16.0,Evening,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
435,441,2016-06-14 17:15:00,2016-06-14 17:24:00,Emeryville,Oakland,5.1,2016-06-14,17.0,Evening,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,June
436,442,2016-06-14 17:27:00,2016-06-14 17:57:00,Downtown,Bay Farm Island,9.3,2016-06-14,17.0,Evening,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,June
437,443,2016-06-15 01:46:00,2016-06-15 02:06:00,Kenner,New Orleans,12.4,2016-06-15,1.0,Morning,Wed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June
438,444,2016-06-15 15:26:00,2016-06-15 15:34:00,CBD,Lower Garden District,1.9,2016-06-15,15.0,Afternoon,Wed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,June
439,445,2016-06-15 16:37:00,2016-06-15 17:02:00,Lower Garden District,Lakeview,6.4,2016-06-15,16.0,Evening,Wed,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,June
440,446,2016-06-15 17:29:00,2016-06-15 17:49:00,Lakeview,Storyville,5.5,2016-06-15,17.0,Evening,Wed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
441,447,2016-06-15 19:52:00,2016-06-15 19:58:00,Storyville,Faubourg Marigny,1.5,2016-06-15,19.0,Evening,Wed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June
442,448,2016-06-16 13:36:00,2016-06-16 14:30:00,New Orleans,Metairie,14.5,2016-06-16,13.0,Afternoon,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
443,449,2016-06-16 14:42:00,2016-06-16 14:46:00,Metairie,Kenner,2.7,2016-06-16,14.0,Afternoon,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
444,450,2016-06-16 15:17:00,2016-06-16 15:41:00,Kenner,New Orleans,15.0,2016-06-16,15.0,Afternoon,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
445,451,2016-06-16 19:39:00,2016-06-16 19:56:00,New Orleans,Kenner,12.9,2016-06-16,19.0,Evening,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
446,452,2016-06-16 21:43:00,2016-06-16 21:56:00,Kenner,New Orleans,13.6,2016-06-16,21.0,Night,Thus,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
447,453,2016-06-17 16:11:00,2016-06-17 16:44:00,New Orleans,Kenner,12.2,2016-06-17,16.0,Evening,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
448,455,2016-06-19 02:39:00,2016-06-19 02:50:00,Cary,Raleigh,6.0,2016-06-19,2.0,Morning,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
449,456,2016-06-19 05:51:00,2016-06-19 06:00:00,Raleigh,Cary,5.9,2016-06-19,5.0,Morning,Sun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
450,457,2016-06-21 15:39:00,2016-06-21 16:08:00,Cary,Raleigh,19.3,2016-06-21,15.0,Afternoon,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,June
451,458,2016-06-21 17:11:00,2016-06-21 18:02:00,Raleigh,Cary,16.6,2016-06-21,17.0,Evening,Tues,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June
452,459,2016-06-24 10:41:00,2016-06-24 10:57:00,Whitebridge,Waverly Place,7.1,2016-06-24,10.0,Morning,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June
453,460,2016-06-24 11:54:00,2016-06-24 12:01:00,Waverly Place,Macgregor Downs,2.1,2016-06-24,11.0,Afternoon,Fri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,June
